customer_id,monthly_transactions,avg_basket_size,total_spend,avg_session_duration,email_open_rate,product_views_per_visit,return_rate,customer_tenure_months,recency_days
CUST_2104,7.5,4.2,1546.44,35.5,0.95,38.5,0.13,35,18
CUST_2105,0.2,2.1,290.23,47.6,0.0,25.7,0.36,11,34
CUST_2106,6.7,3.6,1443.4,26.7,0.95,29.0,0.15,20,15
CUST_2107,5.8,9.7,1694.11,30.4,0.14,22.1,0.04,2,15
CUST_2108,0.2,1.0,207.18,53.4,0.3,31.2,0.42,8,21
CUST_2109,14.0,25.1,7224.05,44.8,0.95,42.5,0.04,37,7
CUST_2110,5.3,5.2,562.84,59.6,0.95,36.3,0.0,41,46
CUST_2111,13.4,23.1,7378.09,47.8,0.03,36.6,0.38,27,5
CUST_2112,0.2,2.2,348.49,44.5,0.95,35.5,0.0,13,24
CUST_2113,1.2,15.1,3120.26,21.1,0.0,12.4,0.0,11,16
CUST_2114,2.5,2.6,389.76,63.5,0.08,30.5,0.5,9,37
CUST_2115,4.5,2.8,1202.38,20.6,0.0,21.3,0.25,1,15
CUST_2116,6.6,10.6,2197.23,45.1,0.89,38.5,0.29,11,16
CUST_2117,1.4,3.2,304.26,64.5,0.0,38.7,0.5,1,34
CUST_2118,1.4,3.1,288.78,58.3,0.72,28.7,0.5,11,31
CUST_2119,5.8,17.5,3900.17,18.5,0.0,10.0,0.29,12,16
CUST_2120,4.7,2.4,1025.28,19.0,0.64,33.4,0.17,4,11
CUST_2121,22.3,31.6,8082.49,64.3,0.66,58.1,0.1,55,6
CUST_2122,3.7,4.4,586.48,54.3,0.0,29.3,0.34,22,46
CUST_2123,8.1,17.3,3490.31,34.3,0.95,23.9,0.5,26,24
CUST_2124,0.6,2.2,425.51,53.1,0.0,27.6,0.5,3,38
CUST_2125,1.1,3.9,674.81,32.5,0.0,20.2,0.0,33,43
CUST_2126,1.8,2.5,369.44,60.6,0.95,33.4,0.22,9,29
CUST_2127,11.6,19.5,6005.89,40.8,0.95,39.1,0.0,19,1
CUST_2128,0.2,12.8,3108.26,13.4,0.95,12.0,0.02,3,19
CUST_2129,0.2,2.4,456.19,54.2,0.0,23.4,0.5,9,26
CUST_2130,7.4,5.5,1645.9,15.6,0.0,29.0,0.21,10,5
CUST_2131,7.7,5.9,1306.94,37.6,0.95,30.6,0.13,25,15
CUST_2132,1.0,3.1,452.41,28.6,0.0,20.6,0.0,16,45
CUST_2133,16.5,25.4,6911.23,57.6,0.95,45.5,0.0,36,10
CUST_2134,0.8,2.5,377.97,61.7,0.22,34.3,0.4,10,30
CUST_2135,3.9,3.7,400.44,58.2,0.95,30.4,0.5,19,37
CUST_2136,0.2,1.4,329.54,33.5,0.0,22.8,0.0,6,37
CUST_2137,18.7,26.6,6175.7,63.3,0.95,55.0,0.02,42,9
CUST_2138,8.2,6.3,1314.72,36.5,0.95,38.1,0.0,19,8
CUST_2139,0.2,1.0,294.41,52.4,0.0,26.7,0.28,1,22
CUST_2140,3.0,3.3,268.76,64.9,0.95,33.8,0.44,7,35
CUST_2141,7.2,5.4,1441.17,32.8,0.73,47.6,0.04,31,9
CUST_2142,10.4,18.9,5757.84,49.9,0.22,49.2,0.05,21,13
CUST_2143,13.4,21.7,8746.29,46.4,0.95,39.8,0.05,39,4
CUST_2144,13.4,23.5,6686.9,65.6,0.95,56.1,0.02,42,10
CUST_2145,9.5,7.2,1289.87,29.2,0.0,47.1,0.0,21,18
CUST_2146,3.5,21.0,3845.92,17.1,0.0,12.8,0.04,27,20
CUST_2147,4.9,13.8,2596.03,18.5,0.0,10.9,0.45,10,30
CUST_2148,0.6,2.7,442.2,67.7,0.14,37.6,0.0,19,32
CUST_2149,1.6,2.8,453.78,55.1,0.95,30.7,0.46,26,31
CUST_2150,3.7,4.5,533.94,63.8,0.0,29.6,0.5,9,32
CUST_2151,8.3,24.8,4522.23,26.1,0.0,16.0,0.5,28,17
CUST_2152,6.0,3.5,1063.19,29.0,0.95,41.0,0.0,15,20
CUST_2153,10.7,19.7,7255.15,38.7,0.87,40.9,0.0,17,5
CUST_2154,1.7,3.1,445.83,31.5,0.0,18.7,0.14,6,36
CUST_2155,7.0,3.2,1496.73,27.4,0.95,33.1,0.1,19,21
CUST_2156,1.4,2.7,337.15,53.3,0.0,29.3,0.43,9,37
CUST_2157,1.3,1.7,271.28,49.7,0.95,27.3,0.0,8,41
CUST_2158,14.5,22.0,6315.62,48.9,0.95,43.5,0.26,31,12
CUST_2159,8.4,5.1,1368.94,37.8,0.95,49.2,0.0,29,27
CUST_2160,0.2,1.0,171.71,42.4,0.0,23.0,0.1,1,24
CUST_2161,14.5,20.3,6234.3,51.2,0.95,43.9,0.12,29,13
CUST_2162,18.9,27.0,6680.37,30.5,0.0,25.6,0.5,16,13
CUST_2163,3.9,3.8,446.7,59.8,0.95,28.4,0.5,14,34
CUST_2164,19.1,27.2,7185.7,43.9,0.0,41.4,0.19,29,2
CUST_2165,14.7,23.1,7008.98,48.8,0.95,49.8,0.0,31,4
CUST_2166,6.8,4.9,1286.99,19.7,0.0,32.3,0.11,7,10
CUST_2167,4.4,2.6,1163.42,34.6,0.95,35.9,0.12,12,13
CUST_2168,15.4,24.5,6965.31,48.6,0.95,39.0,0.12,35,8
CUST_2169,6.4,3.2,1284.88,16.2,0.95,21.5,0.1,3,11
CUST_2170,12.2,16.7,5069.09,42.4,0.95,39.2,0.13,19,6
CUST_2171,0.2,2.3,454.85,46.4,0.0,25.7,0.0,7,31
CUST_2172,7.9,6.0,1471.07,32.9,0.28,37.4,0.09,23,14
CUST_2173,6.7,21.0,4383.24,29.6,0.62,13.6,0.4,37,20
CUST_2174,0.9,2.4,295.02,37.7,0.95,24.9,0.0,7,27
CUST_2175,3.1,4.3,535.55,55.2,0.75,27.4,0.36,24,43
CUST_2176,6.0,9.9,2088.0,38.4,0.48,28.9,0.06,13,13
CUST_2177,2.6,15.7,3629.54,15.6,0.0,12.0,0.04,11,14
CUST_2178,4.6,24.6,4313.58,17.0,0.0,13.5,0.14,21,21
CUST_2179,2.7,3.8,467.16,61.7,0.76,34.6,0.5,25,45
CUST_2180,4.3,17.9,3419.67,14.3,0.0,12.7,0.26,9,10
CUST_2181,0.3,2.8,314.75,45.2,0.0,27.2,0.22,1,34
CUST_2182,0.6,2.0,191.36,29.9,0.0,21.6,0.5,1,39
CUST_2183,4.5,2.7,1263.87,30.1,0.64,23.2,0.27,13,22
CUST_2184,0.4,3.1,336.21,55.0,0.95,34.1,0.0,21,35
CUST_2185,5.8,3.2,1374.77,26.5,0.69,32.2,0.12,14,15
CUST_2186,0.2,1.6,319.67,34.8,0.0,21.1,0.22,1,21
CUST_2187,0.6,1.4,317.97,36.1,0.0,23.6,0.5,8,36
CUST_2188,15.4,25.9,6352.49,64.4,0.69,54.5,0.13,42,8
CUST_2189,4.4,22.1,4806.08,25.2,0.95,26.4,0.4,38,30
CUST_2190,10.3,6.7,1366.99,37.3,0.95,44.3,0.0,29,18
CUST_2191,10.2,24.3,4251.85,33.0,0.6,25.3,0.5,40,32
CUST_2192,12.8,21.2,6820.61,33.4,0.0,33.5,0.21,12,8
CUST_2193,12.2,21.3,5766.31,50.3,0.95,42.3,0.0,26,7
CUST_2194,0.2,9.3,3315.97,19.9,0.95,16.2,0.09,6,13
CUST_2195,0.2,1.4,400.64,55.1,0.0,33.7,0.1,11,12
CUST_2196,1.4,2.9,407.11,46.4,0.92,27.7,0.24,10,37
CUST_2197,14.2,23.4,6544.32,42.4,0.0,42.1,0.04,22,11
CUST_2198,15.3,23.7,7310.6,42.9,0.0,38.1,0.24,29,9
CUST_2199,0.2,1.0,126.96,43.7,0.0,24.6,0.27,1,24
CUST_2200,9.6,5.5,1516.85,36.0,0.0,43.3,0.05,27,25
CUST_2201,2.2,13.3,2889.32,15.1,0.0,5.4,0.15,1,35
CUST_2202,2.7,3.9,467.22,48.8,0.95,32.9,0.4,19,33
CUST_2203,4.3,20.5,3677.46,26.2,0.0,12.8,0.23,22,13
CUST_2204,4.8,17.8,4236.24,21.6,0.07,24.8,0.34,30,18
CUST_2205,2.5,3.5,410.82,62.1,0.92,36.0,0.37,16,42
CUST_2206,14.5,22.1,6339.45,47.2,0.0,47.2,0.15,25,9
CUST_2207,2.9,3.8,437.83,65.1,0.95,39.0,0.16,19,27
CUST_2208,3.0,18.9,3440.73,20.1,0.0,20.3,0.22,17,20
CUST_2209,3.3,17.3,3879.73,24.7,0.95,28.0,0.37,31,18
CUST_2210,0.2,12.5,3603.62,11.9,0.0,3.6,0.0,2,12
CUST_2211,3.1,3.0,468.39,40.7,0.48,18.0,0.5,18,38
CUST_2212,10.5,7.4,1442.26,33.4,0.0,28.9,0.09,20,19
CUST_2213,1.1,2.6,204.46,39.3,0.0,22.2,0.5,1,44
CUST_2214,6.9,6.0,1136.45,33.8,0.28,39.4,0.12,21,10
CUST_2215,6.5,5.0,1065.8,18.3,0.0,24.5,0.23,2,18
CUST_2216,4.8,3.1,1065.49,30.9,0.95,29.3,0.19,11,20
CUST_2217,8.4,5.7,1516.69,25.5,0.0,30.7,0.26,18,18
CUST_2218,0.4,2.7,208.89,62.3,0.47,39.6,0.08,8,33
CUST_2219,14.9,20.1,5672.55,41.3,0.95,41.6,0.15,19,6
CUST_2220,4.7,5.7,584.26,55.4,0.45,30.1,0.5,22,42
CUST_2221,12.3,22.1,5887.72,54.0,0.95,47.9,0.0,35,7
CUST_2222,13.8,22.2,5492.7,41.2,0.37,40.7,0.06,23,8
CUST_2223,20.3,30.0,8741.83,43.2,0.0,44.3,0.07,37,10
CUST_2224,6.5,3.3,1336.62,29.4,0.87,36.2,0.2,19,16
CUST_2225,12.1,23.5,6118.85,54.7,0.95,46.8,0.0,33,5
CUST_2226,8.7,6.0,1395.08,38.8,0.95,37.5,0.04,27,22
CUST_2227,8.7,18.8,6918.9,45.1,0.95,46.4,0.0,24,3
CUST_2228,4.4,24.7,4431.4,24.0,0.0,16.4,0.14,30,24
CUST_2229,7.6,3.6,1532.53,35.4,0.95,27.4,0.12,23,17
CUST_2230,1.7,17.7,3720.67,13.0,0.0,10.1,0.02,11,26
CUST_2231,9.7,7.0,1437.52,27.7,0.05,36.7,0.15,23,14
CUST_2232,0.2,2.7,360.54,38.4,0.08,24.7,0.04,12,32
CUST_2233,7.9,5.5,1104.96,45.9,0.95,43.9,0.02,28,18
CUST_2234,8.4,5.2,1455.86,29.0,0.95,40.6,0.06,28,21
CUST_2235,18.7,24.9,7822.08,48.7,0.95,47.6,0.0,36,8
CUST_2236,9.5,14.5,5813.07,40.2,0.95,38.9,0.0,13,7
CUST_2237,11.5,19.4,6558.18,34.1,0.0,35.8,0.21,15,8
CUST_2238,8.5,5.2,1248.11,34.4,0.95,40.7,0.0,21,19
CUST_2239,9.7,7.9,1927.16,19.9,0.0,33.1,0.28,22,13
CUST_2240,5.7,20.4,3895.95,24.3,0.0,21.7,0.47,23,20
CUST_2241,5.0,4.9,529.48,71.3,0.95,37.3,0.5,24,46
CUST_2242,2.5,3.6,435.24,63.9,0.8,36.1,0.5,19,31
CUST_2243,5.5,3.7,1083.91,25.8,0.0,35.7,0.13,6,10
CUST_2244,2.2,2.7,267.12,59.1,0.95,30.7,0.31,10,38
CUST_2245,12.1,20.0,6842.4,38.1,0.73,34.2,0.17,19,8
CUST_2246,3.4,4.8,516.21,64.4,0.12,31.5,0.5,12,45
CUST_2247,5.9,21.0,3056.85,24.0,0.0,17.7,0.37,12,24
CUST_2248,8.3,5.0,1404.28,36.3,0.95,32.6,0.09,24,18
CUST_2249,4.9,5.0,540.07,57.1,0.5,31.1,0.5,18,42
CUST_2250,4.6,22.5,3913.2,31.4,0.55,15.5,0.09,42,25
CUST_2251,16.0,25.7,5908.99,51.8,0.0,54.1,0.0,30,4
CUST_2252,3.7,19.7,4632.25,24.2,0.16,15.9,0.18,32,19
CUST_2253,5.6,3.3,1217.48,16.1,0.09,35.6,0.17,6,17
CUST_2254,17.4,25.7,6797.08,49.9,0.0,38.8,0.16,31,7
CUST_2255,7.6,6.3,1206.93,25.2,0.18,35.2,0.02,12,8
CUST_2256,2.8,4.4,550.23,63.5,0.41,33.5,0.5,31,37
CUST_2257,8.5,15.3,6376.34,19.3,0.0,20.9,0.2,1,6
CUST_2258,1.1,2.0,543.65,47.0,0.0,26.9,0.28,14,24
CUST_2259,13.9,20.1,7932.42,58.7,0.95,54.4,0.0,39,8
CUST_2260,7.5,5.8,1210.9,32.0,0.0,35.8,0.16,8,16
CUST_2261,1.5,3.2,480.86,52.8,0.0,27.9,0.49,4,32
CUST_2262,2.1,3.3,388.94,55.8,0.22,28.3,0.32,15,41
CUST_2263,0.9,2.4,341.02,27.5,0.0,25.7,0.48,1,49
CUST_2264,9.7,7.1,1542.24,31.5,0.0,44.5,0.12,22,9
CUST_2265,0.7,3.9,423.37,51.2,0.03,27.5,0.31,14,32
CUST_2266,4.8,19.7,3686.43,24.2,0.95,20.5,0.47,20,25
CUST_2267,15.3,22.6,4951.5,51.4,0.81,42.9,0.11,24,4
CUST_2268,4.9,4.9,336.62,76.8,0.95,43.5,0.5,15,43
CUST_2269,17.8,24.8,7308.75,47.2,0.0,41.8,0.15,26,8
CUST_2270,0.8,2.1,373.76,44.5,0.17,27.3,0.5,12,30
CUST_2271,1.2,3.9,454.23,50.3,0.0,31.1,0.24,11,30
CUST_2272,10.5,18.4,6301.98,54.7,0.95,57.4,0.0,29,8
CUST_2273,3.5,4.8,450.87,59.7,0.95,34.6,0.21,31,45
CUST_2274,0.2,14.0,3737.22,11.1,0.95,13.2,0.06,6,23
CUST_2275,1.3,3.3,441.18,60.1,0.0,26.6,0.34,1,38
CUST_2276,9.1,19.0,4675.83,46.4,0.49,53.9,0.0,19,6
CUST_2277,8.9,6.2,1566.03,26.5,0.31,42.2,0.02,22,11
CUST_2278,0.2,1.0,213.22,25.8,0.0,17.2,0.0,1,24
CUST_2279,0.2,3.5,486.21,29.3,0.0,26.2,0.0,23,35
CUST_2280,6.4,3.5,1594.15,23.8,0.95,33.3,0.16,23,11
CUST_2281,5.5,4.0,1517.44,10.6,0.0,22.1,0.23,4,4
CUST_2282,6.1,3.1,1390.2,25.8,0.95,30.0,0.08,13,20
CUST_2283,0.7,2.6,488.01,52.0,0.0,24.4,0.04,10,34
CUST_2284,14.0,25.1,5840.44,60.1,0.0,43.2,0.21,36,13
CUST_2285,18.8,26.9,7893.12,37.6,0.0,34.8,0.31,27,9
CUST_2286,4.7,3.9,899.48,37.7,0.95,36.5,0.14,12,9
CUST_2287,3.3,3.7,400.49,63.1,0.07,31.1,0.5,18,50
CUST_2288,14.3,26.3,6555.85,48.6,0.0,46.0,0.2,32,8
CUST_2289,4.8,3.3,1189.16,22.8,0.04,31.0,0.22,11,19
CUST_2290,0.2,2.9,371.54,43.1,0.95,31.7,0.0,18,27
CUST_2291,8.0,5.8,1391.32,37.9,0.04,37.3,0.07,25,16
CUST_2292,7.0,11.1,1675.77,46.3,0.95,33.2,0.22,7,16
CUST_2293,3.3,3.7,436.65,61.6,0.0,29.7,0.36,3,44
CUST_2294,12.3,21.8,5562.68,57.8,0.95,51.6,0.02,31,5
CUST_2295,0.2,2.0,358.44,51.9,0.0,28.3,0.02,8,28
CUST_2296,10.1,7.5,1531.77,37.0,0.16,44.2,0.05,34,22
CUST_2297,3.8,6.4,1444.04,36.7,0.47,33.8,0.23,1,15
CUST_2298,5.1,18.2,4350.8,26.6,0.95,20.7,0.43,34,20
CUST_2299,2.4,3.0,284.0,60.7,0.95,27.6,0.5,3,28
CUST_2300,9.5,6.0,1538.51,24.6,0.0,32.0,0.21,13,21
CUST_2301,14.4,22.7,6149.09,45.3,0.33,50.5,0.0,27,11
CUST_2302,11.2,20.5,6862.87,50.5,0.95,36.0,0.12,34,6
CUST_2303,7.7,21.8,3728.69,26.3,0.95,18.1,0.5,26,18
CUST_2304,1.7,4.2,667.82,49.6,0.08,30.9,0.0,35,31
CUST_2305,9.5,14.2,6692.24,33.3,0.95,31.8,0.0,9,6
CUST_2306,7.0,5.0,1575.18,24.9,0.0,32.7,0.21,16,14
CUST_2307,0.2,1.0,365.26,60.7,0.0,33.2,0.12,6,35
CUST_2308,14.9,22.3,5962.0,41.3,0.0,44.7,0.0,21,5
CUST_2309,3.5,3.5,1171.28,12.1,0.0,23.1,0.41,1,10
CUST_2310,16.2,23.0,6086.88,23.7,0.0,25.8,0.28,8,8
CUST_2311,0.2,1.0,385.52,30.5,0.03,20.0,0.02,7,13
CUST_2312,0.2,1.0,365.89,37.4,0.0,29.0,0.0,19,38
CUST_2313,1.2,3.0,515.43,51.1,0.89,27.4,0.17,29,26
CUST_2314,3.9,4.9,622.94,46.9,0.0,24.6,0.23,16,41
CUST_2315,4.2,16.4,3768.14,23.0,0.27,18.8,0.44,22,24
CUST_2316,6.5,10.6,1876.11,49.2,0.95,45.5,0.28,13,14
CUST_2317,1.2,15.9,3668.26,24.0,0.95,22.9,0.07,29,20
CUST_2318,20.3,30.3,7313.76,68.5,0.95,62.4,0.0,57,15
CUST_2319,0.3,2.3,244.18,40.2,0.06,13.7,0.04,3,33
CUST_2320,5.8,2.6,1224.38,32.6,0.95,34.9,0.07,22,16
CUST_2321,2.7,13.9,3520.96,10.4,0.0,3.0,0.07,1,14
CUST_2322,0.4,13.3,3055.48,25.0,0.95,21.9,0.2,26,25
CUST_2323,2.5,2.3,204.11,58.5,0.54,32.7,0.39,1,36
CUST_2324,4.2,6.0,684.22,61.6,0.39,35.0,0.42,34,53
CUST_2325,8.3,3.0,1420.95,33.7,0.95,43.7,0.0,27,20
CUST_2326,12.3,20.9,5322.38,36.8,0.0,25.7,0.32,13,5
CUST_2327,4.8,19.8,4032.61,23.2,0.0,7.9,0.09,21,20
CUST_2328,0.4,2.0,416.68,40.1,0.0,25.9,0.2,8,34
CUST_2329,2.7,3.9,491.98,67.0,0.95,36.8,0.24,25,33
CUST_2330,0.2,1.8,307.18,34.8,0.0,25.0,0.15,5,26
CUST_2331,1.9,3.9,380.25,62.3,0.66,32.4,0.34,13,30
CUST_2332,14.9,21.7,6571.55,47.9,0.95,43.0,0.0,36,10
CUST_2333,10.3,15.6,6059.27,39.6,0.95,42.6,0.04,12,2
CUST_2334,15.6,22.8,6739.82,41.0,0.57,40.2,0.13,24,7
CUST_2335,9.6,16.7,5730.1,48.3,0.95,41.4,0.01,25,11
CUST_2336,6.8,12.3,2443.88,44.0,0.43,36.2,0.2,16,13
CUST_2337,2.2,1.9,205.1,61.4,0.95,33.9,0.17,6,34
CUST_2338,1.9,3.7,515.59,43.5,0.0,23.3,0.11,12,45
CUST_2339,4.6,8.2,1387.8,38.0,0.95,24.8,0.22,1,12
CUST_2340,7.4,4.3,1550.8,27.6,0.72,21.4,0.22,20,19
CUST_2341,10.5,7.2,1103.58,34.6,0.03,37.7,0.0,10,27
CUST_2342,14.0,24.0,6221.05,44.4,0.0,49.3,0.15,27,12
CUST_2343,7.7,5.8,1400.89,29.7,0.95,35.1,0.05,19,7
CUST_2344,6.6,24.5,4385.36,27.3,0.0,20.8,0.37,34,17
CUST_2345,6.1,23.9,4351.48,15.5,0.0,15.5,0.42,21,23
CUST_2346,7.0,3.8,1552.27,24.5,0.95,36.6,0.11,22,10
CUST_2347,13.9,19.4,7077.84,44.5,0.95,38.0,0.14,19,4
CUST_2348,3.5,3.8,311.33,68.4,0.95,37.5,0.46,14,38
CUST_2349,20.2,27.3,8005.27,46.3,0.13,35.6,0.1,30,4
CUST_2350,3.1,5.2,653.49,58.6,0.0,31.8,0.5,31,50
CUST_2351,4.9,24.5,5014.98,21.5,0.0,22.7,0.25,31,22
CUST_2352,4.6,7.6,1205.39,31.6,0.12,31.8,0.06,8,11
CUST_2353,6.6,20.9,4014.12,22.7,0.0,14.7,0.43,21,15
CUST_2354,3.3,18.0,3324.75,23.2,0.95,10.9,0.23,18,23
CUST_2355,10.9,19.2,6247.59,32.5,0.73,28.1,0.18,13,4
CUST_2356,1.3,2.0,491.3,45.5,0.0,22.5,0.06,19,33
CUST_2357,3.4,3.5,390.68,58.1,0.95,37.1,0.5,28,47
CUST_2358,5.1,3.8,1150.12,19.3,0.0,28.9,0.32,2,16
CUST_2359,11.6,18.6,6130.57,38.8,0.95,44.1,0.0,18,2
CUST_2360,4.4,3.9,314.85,60.8,0.34,28.6,0.5,1,44
CUST_2361,14.5,22.7,6943.58,45.8,0.95,41.5,0.15,28,4
CUST_2362,0.9,1.9,345.91,49.2,0.0,26.3,0.33,1,34
CUST_2363,6.0,3.8,1442.05,23.5,0.0,26.0,0.39,19,14
CUST_2364,1.5,2.8,433.42,45.5,0.0,23.1,0.15,16,37
CUST_2365,4.5,19.7,4342.48,28.2,0.95,17.7,0.37,38,20
CUST_2366,10.7,8.1,1438.81,32.4,0.0,36.2,0.18,24,23
CUST_2367,2.3,3.5,545.22,55.1,0.53,29.6,0.19,30,37
CUST_2368,10.1,8.9,1476.89,33.3,0.0,40.0,0.17,23,13
CUST_2369,12.0,19.6,6132.88,30.7,0.0,31.1,0.23,9,8
CUST_2370,8.3,5.7,1365.17,28.3,0.5,36.6,0.11,21,16
CUST_2371,8.4,16.5,4697.62,35.1,0.0,38.6,0.09,10,13
CUST_2372,8.2,23.9,3862.32,23.7,0.0,10.2,0.44,23,12
CUST_2373,8.3,6.9,1294.39,31.5,0.0,34.9,0.17,17,14
CUST_2374,9.4,6.2,1684.87,29.2,0.62,37.2,0.09,25,14
CUST_2375,8.3,4.7,1468.94,23.7,0.95,29.2,0.06,12,11
CUST_2376,14.1,21.3,6019.91,46.0,0.95,40.3,0.07,24,9
CUST_2377,6.2,2.4,1522.47,27.7,0.95,38.0,0.05,24,13
CUST_2378,8.3,15.4,5423.0,42.5,0.95,38.2,0.0,6,3
CUST_2379,4.6,2.1,1257.75,17.7,0.89,28.8,0.11,1,12
CUST_2380,10.9,6.8,1594.56,36.3,0.95,44.5,0.01,33,17
CUST_2381,9.4,5.5,1743.45,32.3,0.95,33.1,0.06,32,17
CUST_2382,16.1,26.6,7610.87,34.3,0.0,32.8,0.27,20,4
CUST_2383,2.3,4.3,554.96,58.5,0.28,38.4,0.5,25,33
CUST_2384,4.5,17.2,2674.24,25.5,0.29,19.3,0.44,20,18
CUST_2385,2.5,3.2,528.33,87.3,0.0,45.2,0.5,33,46
CUST_2386,9.4,7.0,1621.83,32.7,0.6,35.6,0.06,30,13
CUST_2387,0.2,2.4,391.92,49.8,0.0,23.7,0.06,7,49
CUST_2388,1.7,2.4,344.48,45.5,0.0,26.7,0.5,7,36
CUST_2389,5.7,18.7,4551.48,17.3,0.95,14.7,0.5,13,19
CUST_2390,7.1,3.7,1113.01,28.1,0.95,33.0,0.0,10,19
CUST_2391,2.6,3.8,311.97,60.6,0.55,32.2,0.29,1,39
CUST_2392,3.1,1.5,1155.54,17.2,0.17,32.8,0.29,4,7
CUST_2393,5.3,8.7,1764.59,39.7,0.95,32.4,0.23,12,12
CUST_2394,13.4,21.5,6568.35,50.1,0.95,47.0,0.0,29,11
CUST_2395,6.5,5.6,1486.71,25.8,0.0,26.5,0.27,20,11
CUST_2396,7.0,6.0,1136.74,31.6,0.0,29.8,0.32,3,15
CUST_2397,3.3,4.2,409.7,55.2,0.11,29.8,0.31,8,48
CUST_2398,1.6,3.4,302.43,43.7,0.36,25.8,0.5,1,38
CUST_2399,4.7,18.2,3489.43,26.5,0.95,20.7,0.42,31,22
CUST_2400,2.2,3.6,334.35,59.8,0.87,33.0,0.5,7,35
CUST_2401,11.0,18.9,6109.37,42.8,0.95,44.4,0.0,18,5
CUST_2402,6.9,4.5,1391.23,23.1,0.16,32.6,0.12,11,12
CUST_2403,7.5,4.5,1362.5,25.4,0.0,32.6,0.07,10,15
CUST_2404,6.7,5.1,1304.3,16.8,0.0,37.9,0.11,11,12
CUST_2405,8.9,5.7,1243.18,33.5,0.26,48.7,0.0,24,18
CUST_2406,0.4,2.4,400.5,28.7,0.0,17.8,0.0,1,36
CUST_2407,7.8,3.3,1572.37,34.8,0.95,35.3,0.02,25,18
CUST_2408,14.5,21.8,6346.74,43.5,0.95,44.7,0.0,30,6
CUST_2409,5.0,8.3,1256.44,34.3,0.0,27.8,0.02,1,16
CUST_2410,3.4,13.0,3218.83,16.9,0.95,20.7,0.46,13,13
CUST_2411,3.3,4.3,374.8,59.3,0.95,37.9,0.42,13,46
CUST_2412,0.2,1.0,231.3,34.1,0.0,15.5,0.0,1,45
CUST_2413,0.2,2.7,312.71,50.3,0.0,34.1,0.27,4,48
CUST_2414,9.5,6.5,1540.46,33.0,0.88,34.1,0.08,29,19
CUST_2415,6.5,3.4,1637.98,26.8,0.95,25.9,0.12,20,13
CUST_2416,3.7,6.7,1444.4,28.1,0.15,22.0,0.16,1,14
CUST_2417,1.3,2.8,401.11,34.0,0.56,21.8,0.0,7,35
CUST_2418,8.7,21.2,3515.21,28.9,0.0,21.4,0.5,29,18
CUST_2419,4.7,7.4,1748.39,38.4,0.95,29.4,0.21,5,18
CUST_2420,0.2,17.7,4225.05,16.8,0.0,11.3,0.0,18,19
CUST_2421,9.0,7.3,1546.02,31.4,0.0,35.6,0.11,25,18
CUST_2422,13.2,20.2,5958.39,34.7,0.0,32.2,0.21,10,4
CUST_2423,17.8,25.5,6326.74,49.6,0.0,44.8,0.1,28,6
CUST_2424,4.4,7.1,1406.73,38.4,0.95,35.7,0.32,8,15
CUST_2425,3.3,1.8,1070.09,26.4,0.95,29.6,0.17,6,11
CUST_2426,14.1,21.0,6632.13,50.7,0.16,50.1,0.03,24,11
CUST_2427,5.6,9.2,1441.98,39.6,0.0,41.9,0.17,9,15
CUST_2428,6.0,4.4,1446.57,18.0,0.0,31.4,0.22,13,10
CUST_2429,1.3,9.7,2738.48,20.8,0.0,20.1,0.3,7,14
CUST_2430,2.3,2.9,331.69,51.4,0.75,30.6,0.5,11,48
CUST_2431,7.3,3.5,1592.0,26.9,0.95,40.8,0.1,30,12
CUST_2432,5.7,4.4,1227.18,23.2,0.0,31.9,0.13,7,11
CUST_2433,14.4,19.2,6060.46,47.9,0.95,45.2,0.06,25,11
CUST_2434,12.5,18.7,6933.91,48.7,0.95,38.7,0.11,24,6
CUST_2435,1.7,3.2,546.0,51.4,0.68,30.2,0.16,28,32
CUST_2436,16.1,26.6,7177.05,49.9,0.0,47.0,0.05,34,14
CUST_2437,3.6,13.4,3265.89,21.4,0.5,17.0,0.32,24,28
CUST_2438,0.7,3.2,528.99,55.7,0.0,29.1,0.37,18,28
CUST_2439,2.7,4.5,552.61,72.2,0.95,36.2,0.29,30,38
CUST_2440,0.6,1.8,412.71,28.6,0.0,14.7,0.33,1,30
CUST_2441,4.9,23.2,4769.98,16.4,0.0,15.4,0.11,19,24
CUST_2442,0.2,8.0,3943.67,12.9,0.95,12.8,0.0,8,25
CUST_2443,0.8,3.2,418.9,42.2,0.0,26.1,0.21,8,35
CUST_2444,0.2,1.0,264.22,33.4,0.0,18.3,0.06,1,37
CUST_2445,6.6,5.9,1329.17,35.3,0.95,35.5,0.0,20,10
CUST_2446,1.2,2.4,382.76,55.3,0.0,30.9,0.5,8,19
CUST_2447,0.6,2.8,491.75,53.1,0.0,37.7,0.2,11,43
CUST_2448,5.0,22.6,4218.99,24.7,0.95,18.8,0.34,22,27
CUST_2449,6.0,7.2,715.52,53.1,0.95,32.1,0.5,39,56
CUST_2450,2.9,2.4,1098.87,17.9,0.17,22.7,0.18,1,6
CUST_2451,0.8,2.5,383.02,59.6,0.0,30.0,0.05,8,44
CUST_2452,11.1,8.4,1620.11,38.2,0.3,47.5,0.05,40,18
CUST_2453,7.7,6.0,1199.74,27.9,0.0,35.6,0.25,21,17
CUST_2454,15.4,24.4,7136.87,38.8,0.0,38.3,0.06,24,7
