application_id,application_date,loan_amount,annual_income,employment_years,job_stability_score,credit_score,credit_utilization,payment_history_score,open_credit_lines,debt_to_income_ratio,savings_ratio,asset_value,age,education_level,marital_status,residential_stability,loan_status
APP_1808,2023-11-03,46198.1,98274.88,7.0,0.878,760,0.239,0.912,1,0.379,0.527,242904.65,48,Bachelors,Married,4.3,0
APP_1358,2023-11-04,183276.96,59175.66,3.6,0.143,578,0.779,0.071,4,0.377,0.028,8054.08,36,Masters,Divorced,4.0,1
APP_2383,2023-11-04,112717.77,88970.57,6.7,0.808,723,0.219,0.992,4,0.453,0.378,361941.82,52,Bachelors,Married,6.3,0
APP_1664,2023-11-04,53195.97,69885.02,3.9,0.835,716,0.299,0.732,2,0.548,0.25,184506.69,65,Bachelors,Married,4.3,0
APP_569,2023-11-05,10770.59,59639.61,7.5,0.818,651,0.169,0.974,1,0.398,0.473,185667.15,50,Masters,Married,2.7,0
APP_1245,2023-11-06,500000.0,56945.47,2.9,0.144,478,0.654,0.18,0,0.854,0.105,11798.13,44,Associates,Single,4.7,1
APP_2377,2023-11-07,5000.0,51480.64,5.8,0.239,534,0.94,0.376,0,0.811,0.576,45032.71,27,High School,Married,0.7,1
APP_1026,2023-11-07,36144.68,85481.99,10.5,0.917,748,0.374,0.803,11,0.273,0.304,67484.82,38,Masters,Married,7.6,0
APP_399,2023-11-07,64214.98,81959.64,11.3,0.629,668,0.085,0.931,6,0.456,0.434,161900.24,59,Masters,Married,8.5,0
APP_506,2023-11-07,62036.63,43142.82,8.9,0.861,823,0.102,0.583,3,0.321,0.296,136365.96,47,Bachelors,Widowed,10.0,0
APP_554,2023-11-08,500000.0,79034.68,7.2,0.869,672,0.126,0.815,3,0.316,0.433,90361.67,56,Bachelors,Divorced,6.4,0
APP_1768,2023-11-09,61360.67,58167.16,4.3,0.898,808,0.117,0.949,2,0.175,0.471,131006.32,53,High School,Widowed,11.0,0
APP_2230,2023-11-10,122700.46,82443.75,6.1,0.557,765,0.194,0.998,5,0.255,0.317,41752.17,23,Associates,Married,5.5,0
APP_2220,2023-11-11,247472.3,111667.41,4.0,0.554,610,0.211,0.853,3,0.53,0.355,405079.49,28,Bachelors,Married,2.4,0
APP_632,2023-11-13,41818.25,77074.15,6.7,0.779,722,0.089,0.888,8,0.44,0.505,325829.04,44,High School,Married,5.3,0
APP_1646,2023-11-13,115648.83,97229.97,5.9,0.85,730,0.158,0.93,5,0.179,0.285,201078.8,29,Masters,Married,5.8,0
APP_125,2023-11-13,155207.85,63519.49,2.9,0.872,769,0.145,0.968,4,0.407,0.516,281679.48,52,Associates,Married,8.7,0
APP_297,2023-11-13,5000.0,87972.88,10.0,0.922,699,0.096,0.992,0,0.118,0.512,122371.7,49,Doctorate,Married,7.2,0
APP_844,2023-11-14,19138.07,53269.49,2.9,0.785,701,0.321,0.979,5,0.165,0.173,202149.29,42,Bachelors,Married,3.6,0
APP_098,2023-11-15,56021.53,31386.68,5.9,0.825,714,0.25,0.978,6,0.246,0.223,509698.13,38,Associates,Married,9.1,0
APP_138,2023-11-15,129041.16,68354.29,7.0,0.683,814,0.2,0.901,3,0.446,0.282,212806.88,60,Bachelors,Married,6.4,0
APP_485,2023-11-16,204447.74,82494.9,7.2,0.818,759,0.166,0.824,1,0.048,0.384,289153.97,53,Bachelors,Divorced,9.8,0
APP_1406,2023-11-16,442211.12,90627.27,8.6,0.771,689,0.05,0.639,2,0.262,0.141,223430.97,54,Bachelors,Married,13.2,0
APP_280,2023-11-16,33441.01,40016.42,8.5,0.706,661,0.138,0.775,2,0.464,0.398,93074.69,18,Associates,Married,9.0,0
APP_560,2023-11-16,31301.42,71869.13,12.3,0.801,630,0.126,0.828,6,0.086,0.502,158961.53,36,Masters,Married,11.9,0
APP_1970,2023-11-17,60180.49,86584.7,2.8,0.677,793,0.201,0.831,5,0.367,0.322,253238.99,37,Bachelors,Married,6.8,0
APP_2128,2023-11-17,21272.34,54310.55,0.9,0.227,554,0.519,0.183,3,0.639,0.072,13633.37,37,Associates,Single,1.5,1
APP_263,2023-11-17,50988.52,98663.78,10.5,0.954,697,0.404,0.81,4,0.32,0.27,72920.92,39,Bachelors,Married,7.2,0
APP_1490,2023-11-18,169290.03,93451.35,2.1,0.823,799,0.427,0.967,3,0.163,0.67,141189.6,30,Masters,Married,3.9,0
APP_027,2023-11-18,315952.97,101840.55,10.3,0.825,719,0.438,0.886,9,0.139,0.06,1000000.0,58,Associates,Married,8.2,0
APP_1271,2023-11-18,88137.16,84058.55,7.2,0.819,737,0.045,0.906,6,0.244,0.512,397419.44,27,Masters,Married,9.9,0
APP_1662,2023-11-18,91398.01,35816.06,8.0,0.673,807,0.04,0.809,9,0.187,0.408,169682.27,30,Bachelors,Married,10.8,0
APP_2265,2023-11-19,276924.96,116854.01,6.5,0.899,654,0.431,0.835,4,0.32,0.506,1000000.0,36,Doctorate,Married,8.8,0
APP_1551,2023-11-19,500000.0,60891.68,12.0,0.559,678,0.219,0.915,4,0.323,0.495,229777.55,45,Bachelors,Divorced,8.3,0
APP_1085,2023-11-19,59908.08,87660.44,11.8,0.678,736,0.269,0.834,3,0.211,0.453,195959.77,44,Masters,Married,8.8,0
APP_219,2023-11-19,42887.87,16205.89,1.4,0.111,564,0.856,0.094,1,0.768,0.013,11185.32,49,Bachelors,Widowed,0.9,1
APP_542,2023-11-20,375204.34,66124.44,8.4,0.825,795,0.222,0.998,6,0.321,0.41,36970.36,51,Masters,Single,14.2,0
APP_896,2023-11-20,285580.09,96906.15,12.3,0.653,669,0.367,0.588,8,0.497,0.174,331109.78,44,Masters,Married,5.5,0
APP_1169,2023-11-20,500000.0,57802.44,7.8,0.811,684,0.058,0.764,6,0.248,0.343,267025.76,52,Bachelors,Married,7.8,0
APP_373,2023-11-21,123951.72,58776.13,4.8,0.681,814,0.139,0.906,2,0.304,0.61,292075.47,47,Associates,Married,10.6,0
APP_1172,2023-11-21,76523.2,34887.74,4.4,0.076,519,0.985,0.302,3,0.45,0.052,15615.69,38,High School,Single,2.9,1
APP_1820,2023-11-21,79293.96,57849.48,1.5,0.107,525,0.81,0.271,2,0.554,0.04,20632.61,36,Associates,Single,4.9,1
APP_749,2023-11-21,103350.93,108475.15,7.2,0.735,720,0.092,0.945,5,0.032,0.829,171760.79,63,Masters,Married,10.5,0
APP_2149,2023-11-21,61289.61,59465.29,9.6,0.702,707,0.126,0.822,8,0.256,0.584,171631.35,27,Bachelors,Single,5.3,0
APP_376,2023-11-22,101010.26,15000.0,2.5,0.093,502,0.762,0.199,4,0.646,0.181,91275.71,42,Masters,Single,0.0,1
APP_1510,2023-11-22,15446.29,141243.81,6.1,0.551,707,0.244,0.973,2,0.39,0.37,38765.23,41,Associates,Married,6.6,0
APP_700,2023-11-23,500000.0,34716.33,8.6,0.772,779,0.383,0.83,3,0.393,0.414,570207.87,23,Associates,Married,3.5,0
APP_1021,2023-11-24,500000.0,68307.55,5.5,0.98,768,0.069,0.855,5,0.324,0.729,106436.18,68,Bachelors,Married,9.2,0
APP_1321,2023-11-24,87648.24,21166.53,3.4,0.393,512,0.872,0.26,0,0.565,0.012,64680.97,38,High School,Widowed,2.9,1
APP_1514,2023-11-24,19721.15,70958.03,5.3,0.874,740,0.255,0.966,4,0.346,0.652,669836.6,71,High School,Married,10.3,0
APP_2394,2023-11-26,192914.76,99586.39,11.5,0.946,703,0.273,0.932,0,0.23,0.504,428239.57,64,Doctorate,Married,1.3,0
APP_1408,2023-11-26,94200.11,71786.02,10.5,0.978,754,0.111,0.928,6,0.074,0.459,155887.53,48,Associates,Divorced,8.8,0
APP_2004,2023-11-27,402746.05,64315.26,4.6,0.972,641,0.103,0.796,5,0.054,0.498,86248.09,31,Bachelors,Married,8.9,0
APP_1127,2023-11-28,78883.28,36072.75,3.1,0.84,714,0.398,0.999,3,0.594,0.316,180394.69,34,Bachelors,Married,9.3,0
APP_342,2023-11-28,387774.34,57707.76,6.2,0.933,800,0.25,0.82,3,0.473,0.384,364482.88,39,Bachelors,Married,11.0,0
APP_508,2023-11-29,273463.25,61289.91,9.9,0.922,708,0.153,0.985,2,0.339,0.384,1000000.0,61,Bachelors,Married,11.1,0
APP_2041,2023-11-29,97884.75,38213.05,13.0,0.973,813,0.116,0.759,5,0.326,0.154,581843.95,64,Bachelors,Single,9.0,0
APP_2062,2023-11-29,33915.2,50210.49,0.0,0.856,693,0.286,0.926,4,0.264,0.158,294294.1,55,Doctorate,Widowed,3.6,0
APP_1207,2023-11-29,53542.55,35369.0,1.9,0.255,577,0.924,0.178,2,0.759,0.05,9374.26,46,High School,Divorced,6.1,1
APP_143,2023-11-30,192283.35,70361.74,10.2,0.786,709,0.151,0.975,4,0.16,0.263,254879.08,32,Bachelors,Married,8.6,0
APP_668,2023-11-30,9861.49,15524.84,0.0,0.156,601,0.775,0.319,3,0.657,0.013,19119.02,29,High School,Married,4.0,1
APP_417,2023-11-30,60570.09,46267.39,11.1,0.91,754,0.112,0.957,10,0.239,0.629,184977.72,52,Bachelors,Married,6.1,0
APP_1241,2023-12-01,88250.6,34315.99,11.0,0.776,830,0.209,0.994,3,0.132,0.281,150833.3,55,Bachelors,Divorced,7.0,0
APP_959,2023-12-01,281931.8,63435.99,4.6,0.379,558,0.768,0.232,2,0.508,0.084,6218.26,30,Associates,Married,5.3,1
APP_1868,2023-12-01,82284.88,98731.83,8.6,0.695,766,0.252,0.991,4,0.133,0.646,112580.56,18,Masters,Divorced,7.2,0
APP_1222,2023-12-01,129192.61,110190.11,7.3,0.953,725,0.067,0.992,3,0.254,0.307,372178.54,46,Masters,Married,7.5,0
APP_1682,2023-12-01,104970.8,68499.24,5.8,0.569,659,0.054,0.912,4,0.327,0.16,455635.47,49,Associates,Married,6.2,0
APP_023,2023-12-01,119590.38,61530.24,5.8,0.805,719,0.291,0.976,3,0.266,0.342,310232.94,31,Bachelors,Married,14.7,0
APP_253,2023-12-01,47043.02,67819.85,2.4,0.898,729,0.017,0.985,5,0.216,0.321,164630.08,38,Doctorate,Married,6.8,0
APP_2452,2023-12-02,27019.56,63410.93,1.1,0.255,566,0.733,0.14,2,0.884,0.16,2378.06,26,Bachelors,Single,2.6,1
APP_2288,2023-12-02,130380.26,71071.39,11.3,0.704,736,0.137,0.728,5,0.596,0.328,32758.29,50,Masters,Married,11.4,0
APP_1016,2023-12-03,500000.0,70361.06,7.7,0.734,744,0.129,0.964,3,0.402,0.642,221516.59,63,Doctorate,Divorced,0.0,0
APP_2354,2023-12-03,178047.7,40374.62,5.2,0.734,727,0.037,0.888,4,0.307,0.241,253438.33,43,High School,Married,9.7,0
APP_1870,2023-12-04,270320.13,84963.02,8.1,0.94,640,0.188,0.874,3,0.749,0.37,219785.1,50,Masters,Married,2.8,0
APP_052,2023-12-04,251599.2,53413.57,7.3,0.871,720,0.141,0.954,4,0.251,0.604,174480.41,54,Doctorate,Married,4.8,0
APP_2006,2023-12-04,177206.74,69561.21,9.4,0.873,701,0.295,0.882,6,0.334,0.17,535903.76,53,Bachelors,Married,7.1,0
APP_1549,2023-12-05,89955.27,87244.66,8.8,0.731,747,0.127,0.972,7,0.516,0.455,424752.27,50,Masters,Single,7.9,0
APP_2117,2023-12-05,64904.54,67226.63,0.7,0.31,564,0.669,0.344,3,0.575,0.172,129818.31,27,Associates,Widowed,2.6,1
APP_2462,2023-12-05,317337.73,72989.24,7.6,0.727,771,0.257,0.939,2,0.167,0.36,729513.62,35,Bachelors,Married,3.0,0
APP_335,2023-12-05,62929.12,109274.07,0.8,0.839,751,0.245,0.819,4,0.345,0.18,217726.66,51,Bachelors,Divorced,6.1,0
APP_1270,2023-12-05,245647.97,31163.86,0.9,0.139,708,0.863,0.188,3,0.906,0.027,51699.95,32,Masters,Divorced,0.9,1
APP_1265,2023-12-06,92234.9,41802.47,7.5,0.942,674,0.208,0.885,5,0.155,0.186,336152.43,48,Doctorate,Single,6.3,0
APP_1142,2023-12-06,27781.64,32208.92,2.4,0.921,781,0.467,0.985,4,0.063,0.417,47986.57,27,Associates,Married,8.4,0
APP_966,2023-12-08,20840.64,70749.0,9.7,0.669,705,0.172,0.935,10,0.297,0.668,482624.82,54,Masters,Married,5.7,0
APP_1696,2023-12-09,164270.99,45848.11,4.4,0.286,656,0.517,0.295,2,0.777,0.028,53530.28,32,High School,Married,8.6,1
APP_2233,2023-12-10,29038.15,60623.52,6.6,0.936,731,0.346,0.939,3,0.624,0.1,48130.27,49,Bachelors,Divorced,8.1,0
APP_550,2023-12-10,51126.35,100172.09,4.9,0.806,689,0.098,0.995,3,0.258,0.342,86791.81,31,Bachelors,Married,9.5,0
APP_525,2023-12-10,55569.79,71322.55,5.4,0.562,793,0.069,0.866,3,0.625,0.432,431553.04,72,Bachelors,Married,5.9,0
APP_963,2023-12-10,55014.74,73605.25,7.7,0.84,615,0.143,0.991,2,0.506,0.401,154262.47,38,Masters,Divorced,6.6,0
APP_135,2023-12-11,7609.79,57588.47,13.6,0.769,742,0.244,0.815,1,0.659,0.55,82093.48,41,Bachelors,Married,3.8,0
APP_1070,2023-12-11,7656.58,96279.93,7.7,0.853,703,0.149,0.907,5,0.325,0.203,367493.02,44,Associates,Widowed,8.3,0
APP_885,2023-12-11,117461.44,73201.2,3.9,0.927,748,0.065,0.824,2,0.437,0.413,274359.49,49,Associates,Single,6.9,0
APP_1151,2023-12-11,19111.05,34032.43,6.3,0.359,598,0.973,0.318,0,0.86,0.14,525589.65,28,Bachelors,Single,8.4,1
APP_2109,2023-12-11,220982.19,75000.91,10.4,0.836,772,0.13,0.829,2,0.388,0.443,220562.37,65,Masters,Married,4.7,0
APP_1566,2023-12-12,108420.41,60613.23,7.8,0.948,815,0.262,0.601,3,0.659,0.497,98650.95,53,Doctorate,Divorced,8.1,0
APP_1076,2023-12-12,500000.0,103744.55,7.5,0.986,818,0.377,0.976,6,0.153,0.373,121267.15,44,Masters,Widowed,6.0,0
APP_831,2023-12-13,182216.44,31750.06,8.8,0.759,689,0.207,0.886,5,0.505,0.532,101036.41,36,Bachelors,Widowed,8.6,0
APP_1044,2023-12-14,68229.33,109054.68,8.4,0.899,826,0.298,0.989,4,0.392,0.319,66734.77,19,Masters,Widowed,7.2,0
APP_555,2023-12-15,64105.0,66729.41,9.2,0.71,664,0.435,0.949,7,0.369,0.507,19385.89,45,Bachelors,Widowed,4.0,0
APP_465,2023-12-15,252727.88,69213.69,7.5,0.853,778,0.184,0.991,7,0.276,0.316,470846.75,35,High School,Divorced,1.4,0
APP_1359,2023-12-15,319370.3,67244.23,0.0,0.349,528,0.744,0.52,1,0.621,0.36,6924.74,33,Masters,Married,6.1,1
APP_680,2023-12-15,315470.86,99997.22,8.8,0.697,713,0.324,0.897,2,0.131,0.265,96082.04,50,Doctorate,Married,9.8,0
APP_977,2023-12-15,64115.69,93935.46,3.4,0.944,679,0.455,0.817,3,0.334,0.698,80677.39,49,Associates,Married,4.8,0
APP_1896,2023-12-16,500000.0,77376.6,5.6,0.813,703,0.035,0.923,6,0.449,0.193,27446.43,44,Bachelors,Married,5.1,0
APP_730,2023-12-16,10343.26,57641.59,1.1,0.201,641,0.74,0.172,4,0.709,0.116,8323.77,46,High School,Widowed,3.0,1
APP_1607,2023-12-16,168221.69,55796.27,9.2,0.788,723,0.377,0.935,4,0.429,0.41,25964.49,43,Associates,Married,5.3,0
APP_1383,2023-12-17,31483.55,44285.88,2.0,0.067,572,0.698,0.364,3,0.759,0.053,155019.24,39,High School,Single,7.5,1
APP_1273,2023-12-17,35008.3,25932.75,4.0,0.214,544,0.78,0.231,0,0.73,0.032,13790.89,18,High School,Widowed,4.6,1
APP_561,2023-12-18,149125.79,63853.61,6.8,0.649,801,0.183,0.962,2,0.377,0.529,183914.43,64,High School,Widowed,6.4,0
APP_425,2023-12-19,33572.39,95930.24,10.2,0.668,706,0.503,0.891,1,0.341,0.353,464762.42,34,Bachelors,Married,4.8,0
APP_656,2023-12-20,500000.0,77296.54,2.8,0.373,668,0.869,0.338,4,0.723,0.015,5826.83,40,Associates,Widowed,2.9,1
APP_1649,2023-12-21,88461.31,71069.28,12.9,0.718,790,0.341,0.995,3,0.267,0.382,210291.42,42,Associates,Married,14.2,0
APP_063,2023-12-21,95636.81,123140.65,4.7,0.741,794,0.063,0.998,6,0.134,0.389,173379.52,41,Doctorate,Married,7.5,0
APP_982,2023-12-22,29588.31,65398.12,8.5,0.869,751,0.102,0.929,4,0.088,0.339,125665.55,31,Bachelors,Single,4.8,0
APP_1340,2023-12-22,170601.39,93576.59,6.9,0.917,687,0.135,0.973,6,0.405,0.719,65539.81,70,Bachelors,Married,9.3,0
APP_1109,2023-12-23,280123.4,69019.84,10.5,0.825,672,0.111,0.991,3,0.49,0.519,100892.77,55,High School,Married,5.7,0
APP_907,2023-12-24,40498.45,84642.23,14.8,0.825,751,0.194,0.858,6,0.181,0.312,310289.82,45,Bachelors,Widowed,6.5,0
APP_735,2023-12-25,5000.0,75056.15,8.6,0.619,701,0.174,0.951,1,0.171,0.404,120792.78,27,High School,Married,10.9,0
APP_2316,2023-12-25,148086.08,61147.57,2.5,0.53,642,0.107,0.882,4,0.322,0.581,216296.06,33,Associates,Married,8.2,0
APP_2132,2023-12-26,195752.94,72804.57,7.5,0.637,737,0.206,0.85,2,0.348,0.341,331513.86,51,Associates,Divorced,5.1,0
APP_2294,2023-12-26,63119.77,94368.79,7.0,0.902,662,0.18,0.947,4,0.138,0.128,234332.07,28,High School,Widowed,4.3,0
APP_770,2023-12-26,57024.6,60455.73,12.9,0.579,690,0.258,0.97,4,0.22,0.313,62305.22,51,Bachelors,Divorced,5.0,0
APP_1564,2023-12-26,50174.54,73835.57,4.9,0.892,663,0.342,0.936,2,0.388,0.461,599478.83,24,Bachelors,Married,7.9,0
APP_1332,2023-12-27,62957.4,88049.71,1.4,0.633,755,0.167,0.902,0,0.199,0.49,68393.43,53,Bachelors,Married,5.5,0
APP_1640,2023-12-27,500000.0,55639.88,3.9,0.088,541,0.354,0.495,0,0.931,0.169,41683.83,35,Bachelors,Single,0.3,1
APP_660,2023-12-27,500000.0,99221.14,9.0,0.8,706,0.212,0.832,1,0.167,0.219,276797.89,31,Associates,Married,5.8,0
APP_1900,2023-12-27,500000.0,80949.36,8.4,0.881,647,0.209,0.89,4,0.407,0.408,374968.3,44,Bachelors,Single,11.3,0
APP_099,2023-12-27,9180.53,74295.79,8.7,0.892,691,0.178,0.994,6,0.149,0.481,90832.36,67,Doctorate,Single,8.6,0
APP_2491,2023-12-28,178732.72,99756.1,11.2,0.938,684,0.214,0.992,0,0.144,0.321,646666.39,48,Masters,Single,4.3,0
APP_289,2023-12-28,51383.03,64756.69,3.9,0.13,545,0.951,0.095,1,0.569,0.188,7934.19,23,High School,Married,3.7,1
APP_1087,2023-12-28,57525.56,63629.26,7.9,0.76,745,0.164,0.964,4,0.169,0.743,301206.83,66,Doctorate,Married,3.9,0
APP_384,2023-12-28,174013.39,92674.39,8.7,0.817,744,0.327,0.985,1,0.47,0.173,100318.01,38,High School,Divorced,3.5,0
APP_1168,2023-12-28,500000.0,41133.68,1.6,0.19,606,0.896,0.192,2,0.554,0.101,27120.19,42,High School,Married,2.9,1
APP_1710,2023-12-28,500000.0,50525.9,7.5,0.194,376,0.923,0.253,1,0.525,0.004,19014.61,35,High School,Married,3.7,1
APP_2409,2023-12-29,14987.06,93716.56,7.6,0.927,709,0.021,0.95,6,0.385,0.25,486514.18,44,Masters,Married,0.0,0
APP_1347,2023-12-30,87908.48,25390.68,1.6,0.168,765,0.746,0.163,1,0.646,0.219,1526.87,35,Masters,Divorced,4.5,1
APP_396,2023-12-30,91184.56,87624.8,12.5,0.511,713,0.243,0.94,2,0.375,0.768,129786.23,41,Bachelors,Married,9.7,0
APP_415,2023-12-30,100421.11,86360.14,6.6,0.896,787,0.099,0.745,6,0.095,0.639,434224.48,30,Associates,Married,9.1,0
APP_151,2023-12-31,216875.98,57045.03,8.6,0.806,609,0.462,0.755,8,0.338,0.312,243285.43,49,Masters,Divorced,1.0,0
APP_054,2023-12-31,500000.0,76433.78,11.2,0.82,680,0.213,0.95,3,0.491,0.322,104377.68,19,Bachelors,Married,11.5,0
APP_2442,2023-12-31,69556.15,78446.31,6.9,0.86,725,0.343,0.974,2,0.441,0.246,155728.08,64,High School,Married,9.1,0
APP_1007,2024-01-01,309198.62,73380.67,9.0,0.696,666,0.142,0.942,3,0.324,0.312,72690.93,36,Associates,Married,4.2,0
APP_1258,2024-01-01,73259.68,42820.88,14.5,0.867,754,0.18,0.833,2,0.342,0.601,163183.17,41,Bachelors,Married,11.0,0
APP_510,2024-01-02,90588.35,111064.45,12.7,0.785,703,0.233,0.839,3,0.154,0.605,440936.98,56,Masters,Married,5.3,0
APP_518,2024-01-02,44694.9,93607.87,13.2,0.887,735,0.161,0.99,4,0.542,0.198,172758.73,40,Associates,Married,9.9,0
APP_1431,2024-01-02,212435.18,33095.52,9.7,0.672,731,0.208,0.967,6,0.338,0.499,655746.65,47,Associates,Single,7.5,0
APP_442,2024-01-03,27302.56,85585.4,4.7,0.948,785,0.358,0.895,5,0.381,0.207,111687.66,63,Bachelors,Married,6.1,0
APP_1326,2024-01-04,41998.59,62757.26,9.5,0.745,752,0.041,0.997,2,0.567,0.467,149300.39,49,Associates,Married,9.0,0
APP_426,2024-01-05,20002.72,79848.05,7.5,0.918,756,0.443,0.906,2,0.589,0.33,152544.2,46,Associates,Married,4.7,0
APP_950,2024-01-05,40299.97,54325.62,9.8,0.792,692,0.346,0.977,5,0.29,0.46,114725.45,46,Masters,Married,6.1,0
APP_1572,2024-01-06,90147.39,60522.69,12.8,0.964,666,0.507,0.858,6,0.409,0.357,653790.85,51,Doctorate,Married,4.8,0
APP_498,2024-01-06,26365.59,70287.09,2.6,0.12,488,0.707,0.161,2,0.832,0.149,21846.05,46,High School,Single,5.9,1
APP_981,2024-01-06,150205.56,96616.41,3.8,0.658,702,0.461,0.825,1,0.378,0.415,76614.01,56,Masters,Widowed,7.2,0
APP_1287,2024-01-08,169519.64,62902.84,8.2,0.822,765,0.212,0.865,4,0.191,0.282,230573.62,41,Bachelors,Divorced,10.2,0
APP_1746,2024-01-08,358319.96,65041.93,6.1,0.907,766,0.056,0.859,6,0.44,0.224,79369.41,40,Bachelors,Married,5.7,0
APP_1186,2024-01-08,15417.14,77222.27,6.1,0.854,708,0.123,0.985,3,0.395,0.415,383362.64,51,Masters,Married,6.1,0
APP_589,2024-01-08,263690.98,96599.36,0.7,0.722,711,0.128,0.939,5,0.468,0.244,248825.75,42,Masters,Married,10.5,0
APP_1114,2024-01-09,500000.0,33249.28,0.9,0.486,458,0.793,0.487,2,0.604,0.132,24538.12,19,Masters,Single,3.6,1
APP_403,2024-01-09,45285.96,35897.46,8.7,0.862,722,0.08,0.897,2,0.267,0.468,209212.76,22,Associates,Single,5.8,0
APP_676,2024-01-09,70564.88,55469.14,1.1,0.727,714,0.164,0.935,5,0.288,0.754,235053.64,47,Bachelors,Single,8.6,0
APP_2082,2024-01-10,31854.39,19636.83,9.7,0.703,763,0.26,0.875,5,0.595,0.383,304757.26,30,Associates,Married,3.0,0
APP_513,2024-01-10,287351.02,100867.49,5.6,0.939,693,0.108,0.57,7,0.099,0.235,178765.43,26,High School,Married,2.1,0
APP_324,2024-01-11,500000.0,71292.92,11.1,0.727,679,0.378,0.823,5,0.173,0.301,176423.58,64,Masters,Divorced,7.7,0
APP_1852,2024-01-12,264128.19,32174.72,2.1,0.068,613,0.967,0.3,1,0.808,0.071,40631.82,34,Associates,Married,2.1,1
APP_2121,2024-01-13,48224.9,70601.03,8.8,0.821,662,0.16,0.913,9,0.299,0.232,206328.01,35,Masters,Single,6.6,0
APP_114,2024-01-13,16259.55,121201.0,11.0,0.724,699,0.374,0.791,2,0.236,0.66,41390.61,49,Masters,Married,5.3,0
APP_1878,2024-01-14,75563.99,66043.91,8.9,0.587,782,0.195,0.987,3,0.362,0.444,173170.31,23,Bachelors,Single,3.0,0
APP_2213,2024-01-14,37374.47,67390.74,9.5,0.844,682,0.063,0.993,5,0.37,0.363,112005.88,54,High School,Married,6.8,0
APP_1538,2024-01-14,30465.02,75637.36,11.5,0.775,780,0.105,0.877,5,0.391,0.459,81423.41,18,High School,Married,5.8,0
APP_1689,2024-01-14,427190.6,112946.95,7.9,0.816,777,0.068,0.93,4,0.191,0.285,446027.08,72,Associates,Single,3.5,0
APP_1029,2024-01-14,51127.48,90575.87,5.7,0.766,722,0.246,0.742,5,0.278,0.189,122706.32,33,Bachelors,Married,9.1,0
APP_964,2024-01-16,64711.51,112100.41,3.8,0.83,706,0.079,0.949,4,0.297,0.088,70481.92,24,High School,Married,14.5,0
APP_1525,2024-01-16,70174.37,29686.44,8.4,0.734,788,0.2,0.67,4,0.228,0.537,74049.33,42,Masters,Single,2.5,0
APP_1126,2024-01-18,5000.0,52553.43,10.8,0.487,717,0.038,0.915,3,0.166,0.419,234840.23,45,Bachelors,Divorced,5.3,0
APP_018,2024-01-18,76899.89,70620.91,7.4,0.661,744,0.259,0.926,6,0.22,0.308,360182.35,59,High School,Married,7.0,0
APP_696,2024-01-18,6883.2,72325.43,4.5,0.876,824,0.083,0.989,4,0.256,0.509,813925.42,49,Masters,Married,10.6,0
APP_1298,2024-01-18,500000.0,101169.11,9.3,0.643,733,0.14,0.912,4,0.13,0.632,63933.93,64,Masters,Married,10.9,0
APP_2450,2024-01-19,52655.31,96083.44,4.5,0.669,714,0.236,0.968,6,0.067,0.632,108387.89,38,Bachelors,Married,7.2,0
APP_120,2024-01-19,61698.92,114736.03,6.8,0.609,758,0.039,0.987,6,0.359,0.474,70436.2,53,High School,Widowed,3.1,0
APP_1750,2024-01-19,476575.05,26603.81,6.1,0.197,593,0.937,0.633,1,0.542,0.297,78018.33,37,High School,Single,3.6,1
APP_224,2024-01-20,378979.28,77155.87,5.9,0.676,754,0.012,0.706,6,0.361,0.409,618496.29,50,Bachelors,Divorced,6.7,0
APP_1405,2024-01-20,35731.18,56012.07,0.3,0.143,375,0.76,0.33,4,0.656,0.03,14066.47,26,Bachelors,Married,5.5,1
APP_673,2024-01-20,21855.15,62358.59,7.7,0.496,731,0.056,0.962,7,0.343,0.263,150856.9,32,Doctorate,Divorced,8.5,0
APP_1618,2024-01-21,140260.77,84133.36,8.8,0.946,774,0.052,0.942,6,0.297,0.488,103304.65,45,Bachelors,Married,11.7,0
APP_445,2024-01-21,11680.72,56228.36,3.9,0.79,625,0.216,0.966,4,0.067,0.17,598208.38,58,Bachelors,Divorced,7.6,0
APP_1037,2024-01-21,406634.59,52470.25,1.7,0.153,437,0.857,0.31,2,0.729,0.155,22464.63,32,Associates,Single,5.1,1
APP_163,2024-01-22,309821.02,51837.17,6.4,0.628,678,0.143,0.984,1,0.181,0.72,630236.49,41,Associates,Single,7.1,0
APP_1452,2024-01-22,234535.55,87769.59,9.7,0.834,687,0.083,0.904,4,0.514,0.33,272376.27,24,Bachelors,Married,7.9,0
APP_519,2024-01-22,228340.7,44554.92,8.7,0.691,802,0.273,0.924,4,0.206,0.273,300411.98,54,Masters,Divorced,6.8,0
APP_2447,2024-01-23,25706.71,95980.05,9.6,0.779,747,0.39,0.828,5,0.313,0.416,77493.27,42,Masters,Single,9.5,0
APP_1163,2024-01-23,13549.91,91244.58,5.3,0.722,830,0.276,0.879,3,0.143,0.099,88704.96,59,High School,Married,10.0,0
APP_382,2024-01-24,20911.87,92559.64,5.7,0.908,687,0.207,0.711,4,0.227,0.475,329508.41,51,Associates,Widowed,5.5,0
APP_469,2024-01-24,500000.0,41796.33,3.0,0.338,533,0.847,0.43,0,0.903,0.178,12593.63,36,Masters,Married,4.4,1
